"","timestep","class","x","y","z"
"1065",1065,1,27,62,41
"1066",1066,1,27,44,37
"1067",1067,1,31,23,35
"1068",1068,1,34,46,46
"1069",1069,1,31,44,43
"1070",1070,1,30,63,28
"1071",1071,1,34,60,29
"1072",1072,1,27,50,35
"1073",1073,1,27,29,43
"1074",1074,1,22,50,47
"1075",1075,1,33,56,44
"1076",1076,1,31,63,30
"1077",1077,1,35,62,27
"1078",1078,1,25,38,34
"1079",1079,1,30,26,42
"1080",1080,1,24,53,47
"1081",1081,1,30,62,38
"1082",1082,1,31,63,26
"1083",1083,1,34,51,30
"1084",1084,1,28,37,34
"1085",1085,1,26,27,42
"1086",1086,1,27,47,42
"1087",1087,1,29,62,34
"1088",1088,1,32,63,27
"1089",1089,1,32,51,31
"1090",1090,1,31,36,43
"1091",1091,1,28,36,50
"1092",1092,1,29,45,43
"1093",1093,1,32,63,28
"1094",1094,1,33,62,23
"1095",1095,1,26,36,31
"1096",1096,1,29,40,43
"1097",1097,1,26,38,49
"1098",1098,1,31,45,40
"1099",1099,1,29,63,23
"1100",1100,1,33,63,22
"1101",1101,1,26,33,29
"1102",1102,1,26,48,37
"1103",1103,1,26,26,44
"1104",1104,1,27,53,43
"1105",1105,1,31,63,29
"1106",1106,1,33,63,19
"1107",1107,1,27,43,29
"1108",1108,1,29,29,37
"1109",1109,1,25,34,46
"1110",1110,1,27,52,42
"1111",1111,1,28,63,27
"1112",1112,1,37,62,21
"1113",1113,1,29,40,29
"1114",1114,1,28,27,37
"1115",1115,1,24,51,43
"1116",1116,1,25,62,38
"1117",1117,1,26,63,26
"1118",1118,1,35,59,24
"1119",1119,1,30,38,28
"1120",1120,1,28,24,40
"1121",1121,1,27,46,42
"1122",1122,1,29,53,34
"1123",1123,1,32,63,17
"1124",1124,1,33,55,23
"1125",1125,1,28,34,34
"1126",1126,1,27,45,44
"1127",1127,1,28,54,40
"1128",1128,1,32,63,27
"1129",1129,1,37,54,23
"1130",1130,1,29,36,31
"1131",1131,1,28,37,38
"1132",1132,1,28,48,36
"1133",1133,1,31,62,29
"1134",1134,1,35,62,24
"1135",1135,1,30,46,32
"1136",1136,1,27,34,38
"1137",1137,1,26,53,36
"1138",1138,1,30,59,30
"1139",1139,1,32,63,23
"1140",1140,1,28,54,28
"1141",1141,1,26,38,36
"1142",1142,1,26,50,39
"1143",1143,1,32,57,35
"1144",1144,1,31,62,27
"1145",1145,1,33,56,28
"1146",1146,1,28,37,32
"1147",1147,1,27,43,35
"1148",1148,1,28,50,34
"1149",1149,1,30,58,26
"1150",1150,1,32,62,24
"1151",1151,1,30,49,31
"1152",1152,1,27,40,38
"1153",1153,1,26,52,36
"1154",1154,1,29,58,31
"1155",1155,1,29,63,23
"1156",1156,1,30,58,26
"1157",1157,1,27,37,33
"1158",1158,1,25,36,38
"1159",1159,1,25,52,36
"1160",1160,1,31,61,28
"1161",1161,1,32,63,23
"1162",1162,1,29,57,28
"1163",1163,1,24,36,35
"1164",1164,1,25,55,35
"1165",1165,1,30,58,34
"1166",1166,1,30,63,27
"1167",1167,1,28,59,31
"1168",1168,1,28,54,32
"1169",1169,1,26,38,35
"1170",1170,1,28,43,38
"1171",1171,1,30,49,36
"1172",1172,1,30,63,26
"1173",1173,1,33,62,27
"1174",1174,1,24,51,32
"1175",1175,1,23,36,36
"1176",1176,1,23,44,41
"1177",1177,1,28,48,37
"1178",1178,1,33,63,25
"1179",1179,1,36,60,25
"1180",1180,1,30,42,31
"1181",1181,1,28,37,37
"1182",1182,1,24,53,37
"1183",1183,1,29,58,31
"1184",1184,1,26,63,24
"1185",1185,1,32,52,25
"1186",1186,1,29,37,34
"1187",1187,1,27,26,40
"1188",1188,1,24,57,39
"1189",1189,1,24,62,29
"1190",1190,1,28,63,25
"1191",1191,1,32,55,24
"1192",1192,1,29,38,34
"1193",1193,1,27,28,41
"1194",1194,1,26,53,41
"1195",1195,1,24,63,28
"1196",1196,1,31,63,23
"1197",1197,1,30,49,30
"1198",1198,1,29,33,37
"1199",1199,1,27,42,43
"1200",1200,1,27,50,39
"1201",1201,1,26,62,28
"1202",1202,1,31,63,26
"1203",1203,1,30,41,32
"1204",1204,1,28,31,41
"1205",1205,1,28,51,43
"1206",1206,1,27,63,24
"1207",1207,1,30,61,29
"1208",1208,1,25,38,36
"1209",1209,1,22,38,41
"1210",1210,1,20,57,40
"1211",1211,1,13,57,33
"1212",1212,1,28,62,32
"1213",1213,1,30,56,32
"1214",1214,1,33,61,34
"1215",1215,1,27,57,36
"1216",1216,1,26,54,32
"1217",1217,1,26,41,33
"1218",1218,1,15,23,22
"1219",1219,1,15,50,34
"1220",1220,1,18,58,40
"1221",1221,1,31,52,42
"1222",1222,1,37,52,37
"1223",1223,1,38,59,32
"1224",1224,1,34,59,33
"1225",1225,1,19,51,38
"1226",1226,1,6,31,35
"1227",1227,1,13,56,37
"1228",1228,1,21,49,31
"1229",1229,1,36,55,30
"1230",1230,1,58,63,22
"1231",1231,1,35,54,35
"1232",1232,1,11,45,41
"1233",1233,1,6,44,35
"1234",1234,1,20,51,36
"1235",1235,1,40,53,30
"1236",1236,1,37,61,33
"1237",1237,1,20,46,39
"1238",1238,1,18,48,38
"1239",1239,1,21,45,30
"1240",1240,1,16,41,30
"1241",1241,1,19,48,33
"1242",1242,1,24,54,36
"1243",1243,1,26,62,36
"1244",1244,1,27,52,36
"1245",1245,1,23,54,41
"1246",1246,1,18,54,42
"1247",1247,1,17,49,41
"1248",1248,1,17,44,42
"1249",1249,1,17,45,43
"1250",1250,1,16,44,43
"1251",1251,1,17,44,42
"1252",1252,1,20,45,41
"1253",1253,1,19,43,39
"1254",1254,1,18,45,40
"1255",1255,1,19,45,40
"1256",1256,1,19,43,39
"1257",1257,1,18,45,40
"1258",1258,1,19,44,41
"1259",1259,1,18,44,41
"1260",1260,1,16,44,43
"1261",1261,1,18,44,44
"1262",1262,1,17,43,43
"1263",1263,1,18,41,43
"1264",1264,1,17,41,43
"1265",1265,1,17,43,42
"1266",1266,1,18,43,42
"1267",1267,1,20,45,41
"1268",1268,1,20,45,41
"1269",1269,1,22,45,40
"1270",1270,1,22,45,39
"1271",1271,1,22,47,41
"1272",1272,1,22,46,40
"1273",1273,1,22,45,39
"1274",1274,1,19,49,42
"1275",1275,1,21,50,42
"1276",1276,1,18,47,43
"1277",1277,1,20,47,44
"1278",1278,1,19,49,44
"1279",1279,1,17,49,41
"1280",1280,1,17,49,41
"1281",1281,1,18,49,39
"1282",1282,1,16,49,40
"1283",1283,1,14,49,42
"1284",1284,1,16,51,41
"1285",1285,1,18,51,44
"1286",1286,1,21,51,42
"1287",1287,1,24,52,43
"1288",1288,1,23,51,43
"1289",1289,1,23,47,41
"1290",1290,1,24,43,41
"1291",1291,1,24,48,39
"1292",1292,1,26,45,41
"1293",1293,1,26,47,39
"1294",1294,1,25,50,38
"1295",1295,1,30,44,40
"1296",1296,1,28,61,38
"1297",1297,1,34,37,36
"1298",1298,1,29,50,35
"1299",1299,1,20,54,37
"1300",1300,1,7,41,42
"1301",1301,1,8,51,42
"1302",1302,1,17,49,45
"1303",1303,1,27,50,42
"1304",1304,1,51,62,33
"1305",1305,1,49,62,30
"1306",1306,1,31,48,50
"1307",1307,1,14,48,42
"1308",1308,1,0,43,48
"1309",1309,1,10,56,36
"1310",1310,1,20,53,44
"1311",1311,1,42,51,38
"1312",1312,1,57,63,30
"1313",1313,1,47,46,28
"1314",1314,1,23,46,40
"1315",1315,1,1,46,45
"1316",1316,1,6,47,41
"1317",1317,1,24,42,44
"1318",1318,1,36,50,46
"1319",1319,1,52,62,33
"1320",1320,1,45,49,33
"1321",1321,1,33,54,34
"1322",1322,1,13,55,42
"1323",1323,1,1,44,46
"1324",1324,1,12,62,37
"1325",1325,1,28,44,46
"1326",1326,1,42,45,44
"1327",1327,1,54,62,35
"1328",1328,1,44,42,33
"1329",1329,1,34,53,40
"1330",1330,1,21,52,40
"1331",1331,1,1,48,45
"1332",1332,1,10,45,42
"1333",1333,1,24,40,41
"1334",1334,1,40,51,43
"1335",1335,1,55,63,39
"1336",1336,1,46,49,38
"1337",1337,1,29,51,35
"1338",1338,1,5,49,43
"1339",1339,1,0,44,40
"1340",1340,1,13,49,43
"1341",1341,1,28,62,43
"1342",1342,1,41,52,42
"1343",1343,1,57,61,32
"1344",1344,1,45,46,30
"1345",1345,1,31,51,38
"1346",1346,1,5,47,48
"1347",1347,1,3,47,41
"1348",1348,1,14,41,42
"1349",1349,1,29,56,47
"1350",1350,1,39,55,49
"1351",1351,1,50,61,35
"1352",1352,1,44,46,34
"1353",1353,1,27,42,38
"1354",1354,1,6,50,44
"1355",1355,1,3,42,48
"1356",1356,1,15,51,46
"1357",1357,1,25,47,50
"1358",1358,1,43,47,44
"1359",1359,1,52,59,34
"1360",1360,1,41,43,39
"1361",1361,1,27,55,46
"1362",1362,1,8,52,44
"1363",1363,1,1,38,49
"1364",1364,1,12,55,46
"1365",1365,1,26,57,49
"1366",1366,1,41,51,44
"1367",1367,1,51,58,37
"1368",1368,1,43,45,40
"1369",1369,1,25,53,42
"1370",1370,1,0,43,49
"1371",1371,1,1,59,39
"1372",1372,1,16,45,43
"1373",1373,1,26,58,49
"1374",1374,1,42,50,45
"1375",1375,1,54,58,38
"1376",1376,1,43,44,36
"1377",1377,1,25,49,34
"1378",1378,1,3,44,47
"1379",1379,1,2,54,43
"1380",1380,1,14,49,43
"1381",1381,1,26,55,46
"1382",1382,1,43,51,44
"1383",1383,1,52,60,37
"1384",1384,1,42,42,38
"1385",1385,1,32,49,37
"1386",1386,1,13,50,44
"1387",1387,1,2,49,50
"1388",1388,1,7,56,48
"1389",1389,1,19,49,42
"1390",1390,1,33,57,42
"1391",1391,1,48,56,39
"1392",1392,1,44,56,36
"1393",1393,1,43,42,43
"1394",1394,1,20,51,43
"1395",1395,1,3,48,45
"1396",1396,1,3,44,48
"1397",1397,1,19,44,44
"1398",1398,1,33,48,48
"1399",1399,1,51,57,41
"1400",1400,1,48,49,40
"1401",1401,1,47,48,39
"1402",1402,1,24,52,38
"1403",1403,1,4,45,49
"1404",1404,1,7,53,41
"1405",1405,1,15,43,42
"1406",1406,1,30,55,47
"1407",1407,1,47,47,42
"1408",1408,1,57,62,30
"1409",1409,1,39,42,38
"1410",1410,1,20,46,44
"1411",1411,1,1,52,47
"1412",1412,1,7,62,48
"1413",1413,1,28,48,46
"1414",1414,1,53,54,40
"1415",1415,1,46,53,39
"1416",1416,1,30,47,45
"1417",1417,1,4,45,47
"1418",1418,1,8,51,40
"1419",1419,1,25,49,41
"1420",1420,1,53,53,37
"1421",1421,1,44,48,41
"1422",1422,1,29,52,49
"1423",1423,1,2,45,47
"1424",1424,1,9,52,37
"1425",1425,1,32,51,37
"1426",1426,1,56,58,37
"1427",1427,1,46,51,41
"1428",1428,1,27,50,46
"1429",1429,1,1,46,45
"1430",1430,1,16,47,38
"1431",1431,1,40,48,41
"1432",1432,1,52,62,40
"1433",1433,1,38,54,42
"1434",1434,1,12,47,40
"1435",1435,1,11,49,30
"1436",1436,1,28,45,30
"1437",1437,1,35,44,38
"1438",1438,1,34,43,34
"1439",1439,1,32,55,35
"1440",1440,1,29,55,36
"1441",1441,1,24,59,44
"1442",1442,1,32,60,41
"1443",1443,1,30,62,38
"1444",1444,1,33,63,33
"1445",1445,1,31,63,33
"1446",1446,1,28,51,31
"1447",1447,1,29,29,34
"1448",1448,1,29,36,40
"1449",1449,1,33,55,34
"1450",1450,1,33,63,21
"1451",1451,1,32,63,17
"1452",1452,1,27,43,24
"1453",1453,1,27,31,36
"1454",1454,1,28,49,38
"1455",1455,1,35,58,32
"1456",1456,1,36,63,16
"1457",1457,1,36,62,20
"1458",1458,1,28,41,31
"1459",1459,1,25,26,43
"1460",1460,1,30,50,39
"1461",1461,1,31,60,19
"1462",1462,1,37,63,16
"1463",1463,1,30,44,27
"1464",1464,1,27,28,37
"1465",1465,1,24,52,37
"1466",1466,1,31,63,28
"1467",1467,1,34,63,16
"1468",1468,1,35,56,22
"1469",1469,1,29,40,35
"1470",1470,1,25,31,42
"1471",1471,1,27,50,38
"1472",1472,1,32,57,22
"1473",1473,1,38,62,18
"1474",1474,1,30,41,26
"1475",1475,1,27,28,39
"1476",1476,1,23,53,39
"1477",1477,1,27,62,34
"1478",1478,1,29,63,16
"1479",1479,1,39,61,19
"1480",1480,1,30,28,27
"1481",1481,1,29,34,39
"1482",1482,1,27,45,40
"1483",1483,1,32,63,22
"1484",1484,1,38,63,17
"1485",1485,1,29,43,37
"1486",1486,1,27,28,44
"1487",1487,1,26,50,36
"1488",1488,1,34,63,19
"1489",1489,1,38,60,20
"1490",1490,1,29,39,36
"1491",1491,1,27,44,39
"1492",1492,1,30,62,28
"1493",1493,1,36,63,16
"1494",1494,1,34,50,22
"1495",1495,1,28,34,42
"1496",1496,1,26,55,40
"1497",1497,1,32,63,21
"1498",1498,1,38,63,16
"1499",1499,1,32,47,27
"1500",1500,1,28,42,35
"1501",1501,1,27,53,33
"1502",1502,1,28,62,27
"1503",1503,1,27,48,24
"1504",1504,1,19,43,31
"1505",1505,1,19,53,37
"1506",1506,1,18,51,38
"1507",1507,1,23,54,31
"1508",1508,1,28,61,26
"1509",1509,1,33,63,27
"1510",1510,1,36,51,28
"1511",1511,1,29,55,33
"1512",1512,1,30,50,39
"1513",1513,1,26,46,38
"1514",1514,1,23,50,38
"1515",1515,1,21,46,39
"1516",1516,1,18,46,37
"1517",1517,1,18,48,35
"1518",1518,1,16,53,36
"1519",1519,1,18,49,36
"1520",1520,1,21,52,37
"1521",1521,1,18,52,37
"1522",1522,1,20,51,37
"1523",1523,1,18,52,36
"1524",1524,1,18,50,38
"1525",1525,1,19,52,36
"1526",1526,1,22,52,37
"1527",1527,1,24,54,40
"1528",1528,1,24,55,36
"1529",1529,1,25,53,35
"1530",1530,1,25,55,39
"1531",1531,1,27,53,34
"1532",1532,1,27,55,36
"1533",1533,1,30,58,33
"1534",1534,1,29,37,30
"1535",1535,1,29,55,39
"1536",1536,1,28,30,38
"1537",1537,1,28,36,42
"1538",1538,1,33,55,38
"1539",1539,1,31,63,29
"1540",1540,1,30,60,26
"1541",1541,1,28,35,33
"1542",1542,1,27,25,40
"1543",1543,1,26,54,44
"1544",1544,1,30,61,38
"1545",1545,1,29,63,24
"1546",1546,1,37,62,23
"1547",1547,1,29,30,31
"1548",1548,1,30,27,42
"1549",1549,1,29,48,43
"1550",1550,1,28,59,34
"1551",1551,1,33,63,17
"1552",1552,1,37,63,17
"1553",1553,1,27,55,30
"1554",1554,1,27,32,35
"1555",1555,1,24,49,43
"1556",1556,1,31,59,30
"1557",1557,1,34,63,20
"1558",1558,1,36,55,23
"1559",1559,1,28,27,34
"1560",1560,1,27,43,41
"1561",1561,1,30,49,33
"1562",1562,1,33,63,20
"1563",1563,1,37,59,25
"1564",1564,1,29,34,32
"1565",1565,1,29,29,40
"1566",1566,1,30,51,35
"1567",1567,1,31,63,25
"1568",1568,1,38,63,21
"1569",1569,1,36,43,27
"1570",1570,1,29,31,36
"1571",1571,1,27,55,36
"1572",1572,1,29,62,26
"1573",1573,1,36,63,22
"1574",1574,1,30,59,22
"1575",1575,1,26,33,34
"1576",1576,1,26,42,36
"1577",1577,1,31,56,27
"1578",1578,1,36,63,22
"1579",1579,1,32,55,25
"1580",1580,1,25,38,37
"1581",1581,1,26,38,37
"1582",1582,1,31,55,34
"1583",1583,1,32,63,22
"1584",1584,1,35,61,23
"1585",1585,1,28,42,33
"1586",1586,1,29,28,37
"1587",1587,1,33,53,38
"1588",1588,1,36,62,30
"1589",1589,1,35,63,28
"1590",1590,1,28,40,27
"1591",1591,1,27,25,33
"1592",1592,1,23,40,37
"1593",1593,1,30,55,39
"1594",1594,1,30,63,27
"1595",1595,1,38,60,25
"1596",1596,1,32,35,30
"1597",1597,1,28,26,37
"1598",1598,1,25,50,39
"1599",1599,1,28,59,34
"1600",1600,1,28,63,27
"1601",1601,1,36,59,30
"1602",1602,1,30,34,34
"1603",1603,1,29,24,39
"1604",1604,1,28,50,40
"1605",1605,1,28,57,31
"1606",1606,1,31,63,25
"1607",1607,1,36,56,30
"1608",1608,1,30,41,34
"1609",1609,1,29,23,39
"1610",1610,1,27,53,43
"1611",1611,1,28,63,32
"1612",1612,1,31,63,26
"1613",1613,1,33,61,31
"1614",1614,1,28,16,35
"1615",1615,1,27,50,37
"1616",1616,1,30,55,37
"1617",1617,1,28,62,31
"1618",1618,1,31,63,28
"1619",1619,1,31,50,30
"1620",1620,1,28,29,35
"1621",1621,1,26,53,39
"1622",1622,1,28,62,32
"1623",1623,1,31,63,27
"1624",1624,1,33,54,29
"1625",1625,1,28,32,31
"1626",1626,1,27,43,38
"1627",1627,1,29,47,39
"1628",1628,1,30,63,27
"1629",1629,1,35,63,23
"1630",1630,1,30,42,32
"1631",1631,1,30,31,36
"1632",1632,1,27,47,37
"1633",1633,1,31,63,26
"1634",1634,1,35,63,18
"1635",1635,1,31,49,29
"1636",1636,1,29,30,37
"1637",1637,1,27,47,38
"1638",1638,1,30,58,27
"1639",1639,1,34,63,21
"1640",1640,1,34,56,27
"1641",1641,1,29,33,37
"1642",1642,1,26,48,39
"1643",1643,1,30,58,28
"1644",1644,1,33,63,18
"1645",1645,1,36,56,25
"1646",1646,1,26,34,33
"1647",1647,1,26,40,39
"1648",1648,1,28,56,36
"1649",1649,1,33,63,19
"1650",1650,1,38,62,20
"1651",1651,1,30,41,30
"1652",1652,1,26,31,40
"1653",1653,1,27,53,35
"1654",1654,1,32,63,22
"1655",1655,1,35,53,24
"1656",1656,1,28,36,32
"1657",1657,1,24,47,39
"1658",1658,1,25,62,31
"1659",1659,1,27,62,25
"1660",1660,1,22,52,24
"1661",1661,1,13,43,29
"1662",1662,1,19,51,32
"1663",1663,1,24,49,35
"1664",1664,1,29,59,34
"1665",1665,1,29,60,31
"1666",1666,1,32,53,31
"1667",1667,1,31,51,32
"1668",1668,1,29,47,34
"1669",1669,1,27,48,35
"1670",1670,1,26,49,37
"1671",1671,1,23,48,39
"1672",1672,1,22,48,40
"1673",1673,1,21,48,38
"1674",1674,1,19,51,40
"1675",1675,1,19,53,39
"1676",1676,1,19,52,38
"1677",1677,1,20,51,38
"1678",1678,1,19,50,37
"1679",1679,1,19,52,37
"1680",1680,1,19,53,38
"1681",1681,1,20,52,40
"1682",1682,1,20,51,38
"1683",1683,1,21,54,38
"1684",1684,1,24,54,38
"1685",1685,1,25,54,38
"1686",1686,1,27,55,38
"1687",1687,1,28,53,37
"1688",1688,1,28,54,37
"1689",1689,1,26,53,33
"1690",1690,1,28,61,38
"1691",1691,1,31,38,38
"1692",1692,1,31,23,40
"1693",1693,1,28,45,46
"1694",1694,1,31,62,30
"1695",1695,1,31,63,31
"1696",1696,1,28,49,26
"1697",1697,1,28,28,36
"1698",1698,1,26,29,42
"1699",1699,1,30,53,45
"1700",1700,1,29,60,32
"1701",1701,1,32,63,26
"1702",1702,1,34,55,30
"1703",1703,1,29,36,34
"1704",1704,1,27,27,41
"1705",1705,1,28,48,40
"1706",1706,1,30,60,28
"1707",1707,1,33,63,22
"1708",1708,1,33,59,27
"1709",1709,1,28,34,36
"1710",1710,1,25,46,45
"1711",1711,1,28,52,35
"1712",1712,1,29,63,25
"1713",1713,1,37,63,18
"1714",1714,1,32,40,26
"1715",1715,1,29,31,39
"1716",1716,1,27,52,39
"1717",1717,1,32,62,28
"1718",1718,1,36,63,19
"1719",1719,1,33,46,24
"1720",1720,1,29,30,37
"1721",1721,1,25,54,40
"1722",1722,1,30,62,27
"1723",1723,1,36,63,22
"1724",1724,1,32,49,25
"1725",1725,1,28,32,39
"1726",1726,1,26,53,39
"1727",1727,1,30,63,27
"1728",1728,1,37,63,17
"1729",1729,1,30,48,28
"1730",1730,1,28,33,40
"1731",1731,1,25,49,37
"1732",1732,1,30,61,25
"1733",1733,1,37,63,21
"1734",1734,1,30,50,27
"1735",1735,1,27,24,34
"1736",1736,1,23,53,39
"1737",1737,1,28,62,23
"1738",1738,1,38,63,19
"1739",1739,1,33,43,29
"1740",1740,1,28,36,40
"1741",1741,1,27,53,36
"1742",1742,1,31,63,21
"1743",1743,1,34,57,22
"1744",1744,1,26,38,32
"1745",1745,1,25,42,39
"1746",1746,1,28,51,37
"1747",1747,1,32,63,21
"1748",1748,1,36,57,22
"1749",1749,1,26,30,32
"1750",1750,1,25,43,40
"1751",1751,1,28,55,37
"1752",1752,1,34,63,20
"1753",1753,1,35,56,24
"1754",1754,1,27,33,31
"1755",1755,1,19,44,35
"1756",1756,1,17,51,35
"1757",1757,1,19,47,37
"1758",1758,1,23,37,31
"1759",1759,1,22,63,29
"1760",1760,1,24,63,32
"1761",1761,1,26,55,32
"1762",1762,1,27,56,34
"1763",1763,1,28,51,36
"1764",1764,1,28,50,38
"1765",1765,1,27,46,37
"1766",1766,1,25,47,37
"1767",1767,1,22,47,39
"1768",1768,1,20,45,40
"1769",1769,1,19,47,41
"1770",1770,1,18,48,41
"1771",1771,1,18,47,41
"1772",1772,1,19,46,41
"1773",1773,1,18,46,41
"1774",1774,1,20,49,41
"1775",1775,1,18,49,41
"1776",1776,1,18,48,41
"1777",1777,1,18,48,40
"1778",1778,1,20,49,41
"1779",1779,1,19,50,41
"1780",1780,1,20,49,40
"1781",1781,1,19,48,41
"1782",1782,1,21,48,40
"1783",1783,1,22,46,40
"1784",1784,1,22,46,41
"1785",1785,1,25,44,42
"1786",1786,1,26,46,43
"1787",1787,1,26,43,42
"1788",1788,1,27,43,45
"1789",1789,1,25,45,44
"1790",1790,1,18,53,43
"1791",1791,1,15,52,45
"1792",1792,1,15,48,44
"1793",1793,1,17,47,42
"1794",1794,1,17,48,45
"1795",1795,1,20,45,46
"1796",1796,1,21,48,47
"1797",1797,1,22,48,48
"1798",1798,1,24,51,45
"1799",1799,1,26,49,43
"1800",1800,1,26,48,44
"1801",1801,1,27,46,44
"1802",1802,1,24,48,43
"1803",1803,1,27,47,43
"1804",1804,1,25,48,44
"1805",1805,1,27,47,41
"1806",1806,1,30,46,43
"1807",1807,1,32,52,41
"1808",1808,1,32,40,42
"1809",1809,1,34,54,45
"1810",1810,1,29,50,40
"1811",1811,1,17,45,40
"1812",1812,1,4,28,42
"1813",1813,1,8,54,47
"1814",1814,1,19,56,41
"1815",1815,1,33,57,45
"1816",1816,1,55,62,37
"1817",1817,1,47,48,40
"1818",1818,1,32,46,41
"1819",1819,1,9,45,44
"1820",1820,1,1,42,47
"1821",1821,1,8,57,41
"1822",1822,1,18,39,43
"1823",1823,1,30,50,47
"1824",1824,1,47,56,39
"1825",1825,1,44,59,38
"1826",1826,1,39,43,40
"1827",1827,1,29,52,38
"1828",1828,1,11,50,44
"1829",1829,1,5,47,43
"1830",1830,1,12,53,40
"1831",1831,1,21,61,39
"1832",1832,1,41,51,41
"1833",1833,1,52,62,36
"1834",1834,1,39,50,42
"1835",1835,1,31,49,42
"1836",1836,1,9,44,42
"1837",1837,1,8,41,37
"1838",1838,1,16,47,45
"1839",1839,1,29,49,47
"1840",1840,1,48,57,39
"1841",1841,1,47,56,39
"1842",1842,1,35,47,41
"1843",1843,1,20,53,38
"1844",1844,1,2,48,39
"1845",1845,1,8,54,41
"1846",1846,1,20,36,44
"1847",1847,1,39,53,42
"1848",1848,1,54,63,36
"1849",1849,1,40,46,40
"1850",1850,1,24,51,41
"1851",1851,1,3,49,42
"1852",1852,1,12,55,36
"1853",1853,1,20,43,42
"1854",1854,1,47,47,36
"1855",1855,1,48,55,41
"1856",1856,1,32,57,47
"1857",1857,1,9,49,46
"1858",1858,1,7,51,36
"1859",1859,1,18,47,39
"1860",1860,1,45,51,36
"1861",1861,1,48,55,41
"1862",1862,1,36,52,45
"1863",1863,1,11,47,47
"1864",1864,1,6,44,37
"1865",1865,1,14,50,41
"1866",1866,1,34,58,41
"1867",1867,1,53,62,33
"1868",1868,1,43,47,36
"1869",1869,1,27,43,40
"1870",1870,1,10,48,43
"1871",1871,1,12,50,42
"1872",1872,1,20,47,40
"1873",1873,1,36,54,38
"1874",1874,1,50,61,32
"1875",1875,1,43,49,36
"1876",1876,1,32,51,47
"1877",1877,1,16,51,43
"1878",1878,1,2,47,40
"1879",1879,1,11,54,36
"1880",1880,1,34,58,39
"1881",1881,1,51,62,36
"1882",1882,1,44,52,38
"1883",1883,1,34,48,43
"1884",1884,1,10,52,33
"1885",1885,1,2,47,39
"1886",1886,1,18,50,32
"1887",1887,1,29,53,32
"1888",1888,1,38,49,36
"1889",1889,1,36,51,33
"1890",1890,1,31,59,38
"1891",1891,1,30,63,43
"1892",1892,1,29,63,36
"1893",1893,1,25,53,33
"1894",1894,1,27,49,29
"1895",1895,1,27,41,30
"1896",1896,1,28,38,38
"1897",1897,1,28,55,37
"1898",1898,1,29,63,26
"1899",1899,1,29,61,23
"1900",1900,1,29,33,23
"1901",1901,1,27,30,32
"1902",1902,1,26,53,38
"1903",1903,1,32,62,37
"1904",1904,1,30,62,22
"1905",1905,1,32,63,20
"1906",1906,1,27,39,24
"1907",1907,1,26,26,37
"1908",1908,1,23,56,40
"1909",1909,1,30,59,37
"1910",1910,1,32,63,18
"1911",1911,1,36,63,20
"1912",1912,1,29,41,26
"1913",1913,1,27,32,40
"1914",1914,1,22,55,43
"1915",1915,1,29,59,32
"1916",1916,1,31,63,14
"1917",1917,1,38,55,18
"1918",1918,1,29,30,30
"1919",1919,1,28,40,39
"1920",1920,1,28,51,35
"1921",1921,1,30,63,22
"1922",1922,1,38,62,20
"1923",1923,1,27,46,32
"1924",1924,1,26,31,41
"1925",1925,1,27,52,35
"1926",1926,1,30,57,23
"1927",1927,1,33,63,12
"1928",1928,1,27,49,23
"1929",1929,1,27,36,35
"1930",1930,1,26,54,44
"1931",1931,1,30,62,32
"1932",1932,1,35,63,22
"1933",1933,1,33,52,23
"1934",1934,1,27,40,27
"1935",1935,1,26,31,39
"1936",1936,1,26,49,38
"1937",1937,1,30,63,25
"1938",1938,1,37,63,21
"1939",1939,1,30,39,28
"1940",1940,1,29,35,36
"1941",1941,1,24,50,36
"1942",1942,1,29,57,33
"1943",1943,1,31,63,21
"1944",1944,1,34,60,23
"1945",1945,1,27,44,28
"1946",1946,1,27,25,40
"1947",1947,1,25,52,41
"1948",1948,1,31,52,26
"1949",1949,1,33,63,18
"1950",1950,1,31,49,23
"1951",1951,1,29,39,38
"1952",1952,1,25,45,39
"1953",1953,1,29,57,37
"1954",1954,1,30,63,19
"1955",1955,1,35,58,18
"1956",1956,1,26,42,22
"1957",1957,1,24,29,40
"1958",1958,1,23,55,40
"1959",1959,1,29,62,31
"1960",1960,1,30,63,15
"1961",1961,1,29,55,18
"1962",1962,1,25,44,30
"1963",1963,1,25,25,44
"1964",1964,1,25,52,38
"1965",1965,1,28,62,23
"1966",1966,1,32,63,15
"1967",1967,1,29,44,26
"1968",1968,1,25,38,37
"1969",1969,1,21,47,36
"1970",1970,1,27,54,34
"1971",1971,1,29,63,20
"1972",1972,1,34,59,24
"1973",1973,1,26,30,34
"1974",1974,1,25,37,38
"1975",1975,1,23,53,38
"1976",1976,1,23,62,32
"1977",1977,1,23,56,33
"1978",1978,1,25,54,33
"1979",1979,1,30,53,33
"1980",1980,1,30,56,30
"1981",1981,1,28,62,33
"1982",1982,1,29,60,31
"1983",1983,1,30,43,27
"1984",1984,1,19,44,31
"1985",1985,1,6,27,40
"1986",1986,1,14,40,38
"1987",1987,1,23,55,33
"1988",1988,1,29,56,37
"1989",1989,1,52,61,30
"1990",1990,1,50,50,34
"1991",1991,1,28,53,42
"1992",1992,1,21,51,41
"1993",1993,1,1,47,41
"1994",1994,1,4,55,37
"1995",1995,1,23,43,40
"1996",1996,1,47,49,32
